W0104 11:57:12.566669   440 device_context.cc:447] Please NOTE: device: 0, GPU Compute Capability: 7.0, Driver API Version: 10.1, Runtime API Version: 10.1
batch  27600 | examples/s: 28.33 | loss: 0.32338 | time elapsed: 3.08h | time left: 12.94h
batch  27700 | examples/s: 28.68 | loss: 0.32969 | time elapsed: 3.09h | time left: 12.93h
batch  27800 | examples/s: 33.18 | loss: 0.31619 | time elapsed: 3.10h | time left: 12.92h
batch  27900 | examples/s: 32.95 | loss: 0.32484 | time elapsed: 3.11h | time left: 12.91h
batch  28000 | examples/s: 26.50 | loss: 0.32881 | time elapsed: 3.12h | time left: 12.89h
batch  28100 | examples/s: 33.21 | loss: 0.32148 | time elapsed: 3.13h | time left: 12.88h
batch  28200 | examples/s: 28.67 | loss: 0.32332 | time elapsed: 3.14h | time left: 12.87h
batch  28300 | examples/s: 32.92 | loss: 0.32650 | time elapsed: 3.16h | time left: 12.86h
batch  28400 | examples/s: 31.46 | loss: 0.32812 | time elapsed: 3.17h | time left: 12.85h
batch  28500 | examples/s: 33.24 | loss: 0.31495 | time elapsed: 3.18h | time left: 12.83h
batch  28600 | examples/s: 27.94 | loss: 0.32873 | time elapsed: 3.19h | time left: 12.82h
batch  28700 | examples/s: 33.01 | loss: 0.32726 | time elapsed: 3.20h | time left: 12.81h
epoch   9 | val loss: 0.36295 | time cost: 19.35 s |
batch  28800 | examples/s: 33.25 | loss: 0.30678 | time elapsed: 3.22h | time left: 12.82h
batch  28900 | examples/s: 29.23 | loss: 0.32027 | time elapsed: 3.23h | time left: 12.81h
batch  29000 | examples/s: 28.49 | loss: 0.32174 | time elapsed: 3.24h | time left: 12.80h
batch  29100 | examples/s: 26.54 | loss: 0.31836 | time elapsed: 3.25h | time left: 12.78h
batch  29200 | examples/s: 29.28 | loss: 0.31853 | time elapsed: 3.26h | time left: 12.77h
batch  29300 | examples/s: 30.38 | loss: 0.32681 | time elapsed: 3.27h | time left: 12.76h
batch  29400 | examples/s: 33.70 | loss: 0.32073 | time elapsed: 3.28h | time left: 12.75h
batch  29500 | examples/s: 28.03 | loss: 0.31811 | time elapsed: 3.29h | time left: 12.74h
batch  29600 | examples/s: 26.30 | loss: 0.32215 | time elapsed: 3.30h | time left: 12.72h
batch  29700 | examples/s: 33.06 | loss: 0.31683 | time elapsed: 3.31h | time left: 12.71h
batch  29800 | examples/s: 23.42 | loss: 0.31750 | time elapsed: 3.33h | time left: 12.70h
batch  29900 | examples/s: 34.64 | loss: 0.31412 | time elapsed: 3.34h | time left: 12.69h
batch  30000 | examples/s: 27.27 | loss: 0.32495 | time elapsed: 3.35h | time left: 12.68h
batch  30100 | examples/s: 32.43 | loss: 0.32165 | time elapsed: 3.36h | time left: 12.66h
batch  30200 | examples/s: 33.07 | loss: 0.32161 | time elapsed: 3.37h | time left: 12.65h
batch  30300 | examples/s: 33.14 | loss: 0.32712 | time elapsed: 3.38h | time left: 12.64h
batch  30400 | examples/s: 33.29 | loss: 0.32250 | time elapsed: 3.39h | time left: 12.63h
batch  30500 | examples/s: 23.26 | loss: 0.32319 | time elapsed: 3.40h | time left: 12.62h
batch  30600 | examples/s: 23.72 | loss: 0.31322 | time elapsed: 3.41h | time left: 12.60h
batch  30700 | examples/s: 31.13 | loss: 0.32485 | time elapsed: 3.42h | time left: 12.59h
batch  30800 | examples/s: 33.11 | loss: 0.31656 | time elapsed: 3.43h | time left: 12.58h
batch  30900 | examples/s: 32.99 | loss: 0.32075 | time elapsed: 3.45h | time left: 12.57h
batch  31000 | examples/s: 33.10 | loss: 0.31652 | time elapsed: 3.46h | time left: 12.55h
batch  31100 | examples/s: 35.29 | loss: 0.32272 | time elapsed: 3.47h | time left: 12.54h
batch  31200 | examples/s: 27.26 | loss: 0.31545 | time elapsed: 3.48h | time left: 12.53h
batch  31300 | examples/s: 35.15 | loss: 0.31391 | time elapsed: 3.49h | time left: 12.52h
batch  31400 | examples/s: 38.03 | loss: 0.32131 | time elapsed: 3.50h | time left: 12.51h
batch  31500 | examples/s: 29.21 | loss: 0.31481 | time elapsed: 3.51h | time left: 12.50h
epoch  10 | val loss: 0.36056 | time cost: 19.44 s |
batch  31600 | examples/s: 33.05 | loss: 0.31875 | time elapsed: 3.53h | time left: 12.50h
batch  31700 | examples/s: 29.16 | loss: 0.31057 | time elapsed: 3.54h | time left: 12.49h
batch  31800 | examples/s: 19.47 | loss: 0.30788 | time elapsed: 3.55h | time left: 12.48h
batch  31900 | examples/s: 29.56 | loss: 0.30753 | time elapsed: 3.56h | time left: 12.47h
batch  32000 | examples/s: 30.61 | loss: 0.30972 | time elapsed: 3.57h | time left: 12.46h
batch  32100 | examples/s: 28.45 | loss: 0.31310 | time elapsed: 3.58h | time left: 12.44h
batch  32200 | examples/s: 34.39 | loss: 0.31137 | time elapsed: 3.59h | time left: 12.43h
batch  32300 | examples/s: 28.90 | loss: 0.30877 | time elapsed: 3.60h | time left: 12.42h
batch  32400 | examples/s: 30.10 | loss: 0.31394 | time elapsed: 3.62h | time left: 12.41h
batch  32500 | examples/s: 27.67 | loss: 0.31765 | time elapsed: 3.63h | time left: 12.40h
batch  32600 | examples/s: 32.86 | loss: 0.31430 | time elapsed: 3.64h | time left: 12.38h
batch  32700 | examples/s: 32.91 | loss: 0.31417 | time elapsed: 3.65h | time left: 12.37h
batch  32800 | examples/s: 33.06 | loss: 0.30995 | time elapsed: 3.66h | time left: 12.36h
batch  32900 | examples/s: 32.87 | loss: 0.31824 | time elapsed: 3.67h | time left: 12.35h
batch  33000 | examples/s: 30.32 | loss: 0.31482 | time elapsed: 3.68h | time left: 12.34h
batch  33100 | examples/s: 26.42 | loss: 0.32068 | time elapsed: 3.69h | time left: 12.33h
batch  33200 | examples/s: 32.90 | loss: 0.31852 | time elapsed: 3.70h | time left: 12.31h
batch  33300 | examples/s: 29.41 | loss: 0.31053 | time elapsed: 3.71h | time left: 12.30h
batch  33400 | examples/s: 33.16 | loss: 0.32151 | time elapsed: 3.73h | time left: 12.29h
batch  33500 | examples/s: 29.07 | loss: 0.31407 | time elapsed: 3.74h | time left: 12.28h
batch  33600 | examples/s: 33.32 | loss: 0.31177 | time elapsed: 3.75h | time left: 12.27h
batch  33700 | examples/s: 32.92 | loss: 0.31485 | time elapsed: 3.76h | time left: 12.26h
batch  33800 | examples/s: 33.16 | loss: 0.31290 | time elapsed: 3.77h | time left: 12.24h
batch  33900 | examples/s: 31.65 | loss: 0.31065 | time elapsed: 3.78h | time left: 12.23h
batch  34000 | examples/s: 29.60 | loss: 0.31943 | time elapsed: 3.79h | time left: 12.22h
batch  34100 | examples/s: 35.25 | loss: 0.31127 | time elapsed: 3.80h | time left: 12.21h
batch  34200 | examples/s: 33.00 | loss: 0.31183 | time elapsed: 3.81h | time left: 12.20h
batch  34300 | examples/s: 31.40 | loss: 0.30774 | time elapsed: 3.82h | time left: 12.19h
batch  34400 | examples/s: 22.30 | loss: 0.31408 | time elapsed: 3.83h | time left: 12.17h
epoch  11 | val loss: 0.35490 | time cost: 19.54 s |
batch  34500 | examples/s: 33.11 | loss: 0.30475 | time elapsed: 3.85h | time left: 12.18h
batch  34600 | examples/s: 35.75 | loss: 0.30937 | time elapsed: 3.86h | time left: 12.17h
batch  34700 | examples/s: 28.53 | loss: 0.30473 | time elapsed: 3.87h | time left: 12.16h
batch  34800 | examples/s: 33.03 | loss: 0.30677 | time elapsed: 3.88h | time left: 12.14h
batch  34900 | examples/s: 33.89 | loss: 0.30893 | time elapsed: 3.90h | time left: 12.13h
batch  35000 | examples/s: 24.54 | loss: 0.31388 | time elapsed: 3.91h | time left: 12.12h
batch  35100 | examples/s: 33.27 | loss: 0.29743 | time elapsed: 3.92h | time left: 12.11h
batch  35200 | examples/s: 29.16 | loss: 0.29871 | time elapsed: 3.93h | time left: 12.10h
batch  35300 | examples/s: 35.94 | loss: 0.30983 | time elapsed: 3.94h | time left: 12.08h
batch  35400 | examples/s: 29.44 | loss: 0.30185 | time elapsed: 3.95h | time left: 12.07h
batch  35500 | examples/s: 28.43 | loss: 0.31616 | time elapsed: 3.96h | time left: 12.06h
batch  35600 | examples/s: 25.56 | loss: 0.30948 | time elapsed: 3.97h | time left: 12.05h
batch  35700 | examples/s: 29.02 | loss: 0.31798 | time elapsed: 3.98h | time left: 12.04h
batch  35800 | examples/s: 33.05 | loss: 0.30615 | time elapsed: 3.99h | time left: 12.02h
batch  35900 | examples/s: 33.15 | loss: 0.30786 | time elapsed: 4.00h | time left: 12.01h
batch  36000 | examples/s: 32.97 | loss: 0.31339 | time elapsed: 4.01h | time left: 12.00h
batch  36100 | examples/s: 33.12 | loss: 0.30408 | time elapsed: 4.03h | time left: 11.99h
batch  36200 | examples/s: 31.81 | loss: 0.30610 | time elapsed: 4.04h | time left: 11.98h
batch  36300 | examples/s: 31.66 | loss: 0.30947 | time elapsed: 4.05h | time left: 11.96h
batch  36400 | examples/s: 34.16 | loss: 0.31056 | time elapsed: 4.06h | time left: 11.95h
batch  36500 | examples/s: 32.94 | loss: 0.30928 | time elapsed: 4.07h | time left: 11.94h
batch  36600 | examples/s: 34.91 | loss: 0.31470 | time elapsed: 4.08h | time left: 11.93h
batch  36700 | examples/s: 34.57 | loss: 0.31149 | time elapsed: 4.09h | time left: 11.92h
batch  36800 | examples/s: 32.42 | loss: 0.31089 | time elapsed: 4.10h | time left: 11.90h
batch  36900 | examples/s: 34.70 | loss: 0.31516 | time elapsed: 4.11h | time left: 11.89h
batch  37000 | examples/s: 33.12 | loss: 0.30820 | time elapsed: 4.12h | time left: 11.88h
batch  37100 | examples/s: 33.00 | loss: 0.31071 | time elapsed: 4.13h | time left: 11.87h
batch  37200 | examples/s: 33.00 | loss: 0.31062 | time elapsed: 4.15h | time left: 11.86h
batch  37300 | examples/s: 28.91 | loss: 0.30891 | time elapsed: 4.16h | time left: 11.84h
epoch  12 | val loss: 0.35405 | time cost: 18.40 s |
batch  37400 | examples/s: 27.99 | loss: 0.29604 | time elapsed: 4.17h | time left: 11.85h
batch  37500 | examples/s: 33.12 | loss: 0.30170 | time elapsed: 4.18h | time left: 11.84h
batch  37600 | examples/s: 33.00 | loss: 0.30379 | time elapsed: 4.19h | time left: 11.82h
batch  37700 | examples/s: 33.13 | loss: 0.30130 | time elapsed: 4.21h | time left: 11.81h
batch  37800 | examples/s: 34.50 | loss: 0.30830 | time elapsed: 4.22h | time left: 11.80h
batch  37900 | examples/s: 30.77 | loss: 0.29948 | time elapsed: 4.23h | time left: 11.79h
batch  38000 | examples/s: 33.29 | loss: 0.30043 | time elapsed: 4.24h | time left: 11.78h
batch  38100 | examples/s: 33.16 | loss: 0.30571 | time elapsed: 4.25h | time left: 11.77h
batch  38200 | examples/s: 36.47 | loss: 0.30979 | time elapsed: 4.26h | time left: 11.75h
batch  38300 | examples/s: 33.17 | loss: 0.30043 | time elapsed: 4.27h | time left: 11.74h
batch  38400 | examples/s: 33.14 | loss: 0.30206 | time elapsed: 4.28h | time left: 11.73h
batch  38500 | examples/s: 33.00 | loss: 0.30229 | time elapsed: 4.29h | time left: 11.72h
batch  38600 | examples/s: 17.80 | loss: 0.30567 | time elapsed: 4.30h | time left: 11.71h
batch  38700 | examples/s: 29.23 | loss: 0.31047 | time elapsed: 4.31h | time left: 11.70h
batch  38800 | examples/s: 33.12 | loss: 0.30183 | time elapsed: 4.33h | time left: 11.68h
batch  38900 | examples/s: 33.11 | loss: 0.31230 | time elapsed: 4.34h | time left: 11.67h
batch  39000 | examples/s: 30.45 | loss: 0.30396 | time elapsed: 4.35h | time left: 11.66h
batch  39100 | examples/s: 28.23 | loss: 0.30308 | time elapsed: 4.36h | time left: 11.65h
batch  39200 | examples/s: 25.66 | loss: 0.30667 | time elapsed: 4.37h | time left: 11.64h
batch  39300 | examples/s: 33.18 | loss: 0.30526 | time elapsed: 4.38h | time left: 11.62h
batch  39400 | examples/s: 33.24 | loss: 0.31136 | time elapsed: 4.39h | time left: 11.61h
batch  39500 | examples/s: 28.98 | loss: 0.30644 | time elapsed: 4.40h | time left: 11.60h
batch  39600 | examples/s: 30.26 | loss: 0.29637 | time elapsed: 4.41h | time left: 11.59h
batch  39700 | examples/s: 33.00 | loss: 0.30838 | time elapsed: 4.42h | time left: 11.58h
batch  39800 | examples/s: 36.58 | loss: 0.30001 | time elapsed: 4.43h | time left: 11.57h
batch  39900 | examples/s: 30.03 | loss: 0.30245 | time elapsed: 4.45h | time left: 11.55h
batch  40000 | examples/s: 33.31 | loss: 0.30287 | time elapsed: 4.46h | time left: 11.54h
batch  40100 | examples/s: 30.71 | loss: 0.30532 | time elapsed: 4.47h | time left: 11.53h
batch  40200 | examples/s: 27.69 | loss: 0.30253 | time elapsed: 4.48h | time left: 11.52h
epoch  13 | val loss: 0.34955 | time cost: 18.37 s |
batch  40300 | examples/s: 25.36 | loss: 0.30194 | time elapsed: 4.49h | time left: 11.52h
batch  40400 | examples/s: 33.03 | loss: 0.29708 | time elapsed: 4.51h | time left: 11.51h
batch  40500 | examples/s: 33.15 | loss: 0.29408 | time elapsed: 4.52h | time left: 11.50h
batch  40600 | examples/s: 36.48 | loss: 0.30304 | time elapsed: 4.53h | time left: 11.49h
batch  40700 | examples/s: 29.29 | loss: 0.30112 | time elapsed: 4.54h | time left: 11.47h
batch  40800 | examples/s: 32.57 | loss: 0.30542 | time elapsed: 4.55h | time left: 11.46h
batch  40900 | examples/s: 33.17 | loss: 0.29682 | time elapsed: 4.56h | time left: 11.45h
batch  41000 | examples/s: 29.07 | loss: 0.29888 | time elapsed: 4.57h | time left: 11.44h
batch  41100 | examples/s: 27.51 | loss: 0.30548 | time elapsed: 4.58h | time left: 11.43h
batch  41200 | examples/s: 33.01 | loss: 0.29441 | time elapsed: 4.59h | time left: 11.42h
batch  41300 | examples/s: 29.77 | loss: 0.29738 | time elapsed: 4.60h | time left: 11.40h
batch  41400 | examples/s: 35.12 | loss: 0.29885 | time elapsed: 4.61h | time left: 11.39h
batch  41500 | examples/s: 33.16 | loss: 0.30115 | time elapsed: 4.63h | time left: 11.38h
batch  41600 | examples/s: 26.55 | loss: 0.29399 | time elapsed: 4.64h | time left: 11.37h
batch  41700 | examples/s: 29.31 | loss: 0.30032 | time elapsed: 4.65h | time left: 11.36h
batch  41800 | examples/s: 27.76 | loss: 0.30402 | time elapsed: 4.66h | time left: 11.35h
batch  41900 | examples/s: 33.04 | loss: 0.30030 | time elapsed: 4.67h | time left: 11.33h
batch  42000 | examples/s: 32.75 | loss: 0.29695 | time elapsed: 4.68h | time left: 11.32h
batch  42100 | examples/s: 33.18 | loss: 0.30407 | time elapsed: 4.69h | time left: 11.31h
batch  42200 | examples/s: 28.42 | loss: 0.30099 | time elapsed: 4.70h | time left: 11.30h
batch  42300 | examples/s: 28.78 | loss: 0.29641 | time elapsed: 4.71h | time left: 11.29h
batch  42400 | examples/s: 33.01 | loss: 0.30281 | time elapsed: 4.72h | time left: 11.27h
batch  42500 | examples/s: 33.08 | loss: 0.30486 | time elapsed: 4.73h | time left: 11.26h
batch  42600 | examples/s: 32.89 | loss: 0.30607 | time elapsed: 4.75h | time left: 11.25h
batch  42700 | examples/s: 31.43 | loss: 0.30305 | time elapsed: 4.76h | time left: 11.24h
batch  42800 | examples/s: 28.50 | loss: 0.29655 | time elapsed: 4.77h | time left: 11.23h
batch  42900 | examples/s: 26.74 | loss: 0.29597 | time elapsed: 4.78h | time left: 11.22h
batch  43000 | examples/s: 28.59 | loss: 0.29689 | time elapsed: 4.79h | time left: 11.20h
epoch  14 | val loss: 0.34550 | time cost: 18.23 s |
batch  43100 | examples/s: 33.16 | loss: 0.29995 | time elapsed: 4.81h | time left: 11.21h
batch  43200 | examples/s: 33.28 | loss: 0.29748 | time elapsed: 4.82h | time left: 11.19h
batch  43300 | examples/s: 28.62 | loss: 0.29090 | time elapsed: 4.83h | time left: 11.18h
batch  43400 | examples/s: 33.07 | loss: 0.29568 | time elapsed: 4.84h | time left: 11.17h
batch  43500 | examples/s: 33.25 | loss: 0.29214 | time elapsed: 4.85h | time left: 11.16h
batch  43600 | examples/s: 34.07 | loss: 0.29702 | time elapsed: 4.86h | time left: 11.15h
batch  43700 | examples/s: 33.22 | loss: 0.29057 | time elapsed: 4.87h | time left: 11.14h
batch  43800 | examples/s: 33.18 | loss: 0.30031 | time elapsed: 4.88h | time left: 11.12h
batch  43900 | examples/s: 33.20 | loss: 0.29972 | time elapsed: 4.89h | time left: 11.11h
batch  44000 | examples/s: 30.79 | loss: 0.29392 | time elapsed: 4.90h | time left: 11.10h
batch  44100 | examples/s: 35.58 | loss: 0.29429 | time elapsed: 4.91h | time left: 11.09h
batch  44200 | examples/s: 28.75 | loss: 0.30007 | time elapsed: 4.92h | time left: 11.08h
batch  44300 | examples/s: 22.36 | loss: 0.29584 | time elapsed: 4.94h | time left: 11.06h
batch  44400 | examples/s: 29.26 | loss: 0.29818 | time elapsed: 4.95h | time left: 11.05h
batch  44500 | examples/s: 28.54 | loss: 0.30314 | time elapsed: 4.96h | time left: 11.04h
batch  44600 | examples/s: 33.16 | loss: 0.30052 | time elapsed: 4.97h | time left: 11.03h
batch  44700 | examples/s: 34.56 | loss: 0.29263 | time elapsed: 4.98h | time left: 11.02h
batch  44800 | examples/s: 33.03 | loss: 0.29963 | time elapsed: 4.99h | time left: 11.00h
batch  44900 | examples/s: 33.14 | loss: 0.29138 | time elapsed: 5.00h | time left: 10.99h
batch  45000 | examples/s: 33.17 | loss: 0.29280 | time elapsed: 5.01h | time left: 10.98h
batch  45100 | examples/s: 20.15 | loss: 0.29741 | time elapsed: 5.02h | time left: 10.97h
batch  45200 | examples/s: 33.27 | loss: 0.29705 | time elapsed: 5.03h | time left: 10.96h
batch  45300 | examples/s: 36.51 | loss: 0.29531 | time elapsed: 5.04h | time left: 10.95h
batch  45400 | examples/s: 33.43 | loss: 0.29973 | time elapsed: 5.06h | time left: 10.94h
batch  45500 | examples/s: 28.35 | loss: 0.29793 | time elapsed: 5.07h | time left: 10.92h
batch  45600 | examples/s: 35.67 | loss: 0.29210 | time elapsed: 5.08h | time left: 10.91h
batch  45700 | examples/s: 33.00 | loss: 0.29403 | time elapsed: 5.09h | time left: 10.90h
batch  45800 | examples/s: 25.45 | loss: 0.29096 | time elapsed: 5.10h | time left: 10.89h
batch  45900 | examples/s: 31.65 | loss: 0.29271 | time elapsed: 5.11h | time left: 10.88h
epoch  15 | val loss: 0.36530 | time cost: 19.18 s |
batch  46000 | examples/s: 33.14 | loss: 0.29777 | time elapsed: 5.13h | time left: 10.88h
batch  46100 | examples/s: 27.85 | loss: 0.28867 | time elapsed: 5.14h | time left: 10.86h
batch  46200 | examples/s: 33.14 | loss: 0.29086 | time elapsed: 5.15h | time left: 10.85h
batch  46300 | examples/s: 34.39 | loss: 0.29463 | time elapsed: 5.16h | time left: 10.84h
batch  46400 | examples/s: 33.18 | loss: 0.28198 | time elapsed: 5.17h | time left: 10.83h
batch  46500 | examples/s: 33.41 | loss: 0.28787 | time elapsed: 5.18h | time left: 10.82h
batch  46600 | examples/s: 33.25 | loss: 0.29486 | time elapsed: 5.19h | time left: 10.81h
batch  46700 | examples/s: 29.60 | loss: 0.28580 | time elapsed: 5.20h | time left: 10.79h
batch  46800 | examples/s: 33.25 | loss: 0.29259 | time elapsed: 5.21h | time left: 10.78h
batch  46900 | examples/s: 32.86 | loss: 0.29554 | time elapsed: 5.22h | time left: 10.77h
batch  47000 | examples/s: 33.12 | loss: 0.29179 | time elapsed: 5.23h | time left: 10.76h
batch  47100 | examples/s: 33.11 | loss: 0.28580 | time elapsed: 5.25h | time left: 10.75h
batch  47200 | examples/s: 33.17 | loss: 0.29036 | time elapsed: 5.26h | time left: 10.74h
batch  47300 | examples/s: 25.48 | loss: 0.29040 | time elapsed: 5.27h | time left: 10.72h
batch  47400 | examples/s: 25.75 | loss: 0.29451 | time elapsed: 5.28h | time left: 10.71h
batch  47500 | examples/s: 36.19 | loss: 0.29500 | time elapsed: 5.29h | time left: 10.70h
batch  47600 | examples/s: 33.06 | loss: 0.29711 | time elapsed: 5.30h | time left: 10.69h
batch  47700 | examples/s: 41.92 | loss: 0.28933 | time elapsed: 5.31h | time left: 10.68h
batch  47800 | examples/s: 33.36 | loss: 0.29641 | time elapsed: 5.32h | time left: 10.67h
batch  47900 | examples/s: 29.52 | loss: 0.29289 | time elapsed: 5.33h | time left: 10.65h
batch  48000 | examples/s: 28.24 | loss: 0.29231 | time elapsed: 5.34h | time left: 10.64h
batch  48100 | examples/s: 33.95 | loss: 0.29352 | time elapsed: 5.35h | time left: 10.63h
batch  48200 | examples/s: 31.36 | loss: 0.29574 | time elapsed: 5.37h | time left: 10.62h
batch  48300 | examples/s: 33.07 | loss: 0.29351 | time elapsed: 5.38h | time left: 10.61h
batch  48400 | examples/s: 27.66 | loss: 0.28720 | time elapsed: 5.39h | time left: 10.60h
batch  48500 | examples/s: 27.42 | loss: 0.29226 | time elapsed: 5.40h | time left: 10.58h
batch  48600 | examples/s: 33.22 | loss: 0.29594 | time elapsed: 5.41h | time left: 10.57h
batch  48700 | examples/s: 33.10 | loss: 0.29595 | time elapsed: 5.42h | time left: 10.56h
batch  48800 | examples/s: 29.57 | loss: 0.29334 | time elapsed: 5.43h | time left: 10.55h
epoch  16 | val loss: 0.35194 | time cost: 19.59 s |
batch  48900 | examples/s: 33.04 | loss: 0.28600 | time elapsed: 5.45h | time left: 10.55h
batch  49000 | examples/s: 30.61 | loss: 0.29229 | time elapsed: 5.46h | time left: 10.54h
batch  49100 | examples/s: 30.33 | loss: 0.29188 | time elapsed: 5.47h | time left: 10.53h
batch  49200 | examples/s: 33.57 | loss: 0.28460 | time elapsed: 5.48h | time left: 10.51h
batch  49300 | examples/s: 24.06 | loss: 0.28762 | time elapsed: 5.49h | time left: 10.50h
batch  49400 | examples/s: 29.45 | loss: 0.28668 | time elapsed: 5.50h | time left: 10.49h
batch  49500 | examples/s: 35.13 | loss: 0.28267 | time elapsed: 5.51h | time left: 10.48h
batch  49600 | examples/s: 32.84 | loss: 0.29726 | time elapsed: 5.52h | time left: 10.47h
batch  49700 | examples/s: 27.05 | loss: 0.28880 | time elapsed: 5.53h | time left: 10.46h
batch  49800 | examples/s: 32.87 | loss: 0.28570 | time elapsed: 5.55h | time left: 10.45h
batch  49900 | examples/s: 32.91 | loss: 0.29048 | time elapsed: 5.56h | time left: 10.43h
batch  50000 | examples/s: 28.72 | loss: 0.28221 | time elapsed: 5.57h | time left: 10.42h
batch  50100 | examples/s: 34.83 | loss: 0.28869 | time elapsed: 5.58h | time left: 10.41h
batch  50200 | examples/s: 26.78 | loss: 0.28411 | time elapsed: 5.59h | time left: 10.40h
batch  50300 | examples/s: 30.53 | loss: 0.28930 | time elapsed: 5.60h | time left: 10.39h
batch  50400 | examples/s: 32.35 | loss: 0.28686 | time elapsed: 5.61h | time left: 10.38h
batch  50500 | examples/s: 29.38 | loss: 0.29517 | time elapsed: 5.62h | time left: 10.37h
batch  50600 | examples/s: 31.68 | loss: 0.29271 | time elapsed: 5.63h | time left: 10.35h
batch  50700 | examples/s: 29.80 | loss: 0.29080 | time elapsed: 5.64h | time left: 10.34h
batch  50800 | examples/s: 33.02 | loss: 0.28801 | time elapsed: 5.66h | time left: 10.33h
batch  50900 | examples/s: 30.31 | loss: 0.28975 | time elapsed: 5.67h | time left: 10.32h
batch  51000 | examples/s: 35.92 | loss: 0.28619 | time elapsed: 5.68h | time left: 10.31h
batch  51100 | examples/s: 26.09 | loss: 0.30901 | time elapsed: 5.69h | time left: 10.30h
batch  51200 | examples/s: 29.82 | loss: 0.30392 | time elapsed: 5.70h | time left: 10.29h
batch  51300 | examples/s: 21.74 | loss: 0.29045 | time elapsed: 5.71h | time left: 10.27h
batch  51400 | examples/s: 32.99 | loss: 0.29775 | time elapsed: 5.72h | time left: 10.26h
batch  51500 | examples/s: 28.05 | loss: 0.29032 | time elapsed: 5.73h | time left: 10.25h
batch  51600 | examples/s: 33.01 | loss: 0.29775 | time elapsed: 5.74h | time left: 10.24h
epoch  17 | val loss: 0.35121 | time cost: 19.54 s |
batch  51700 | examples/s: 24.97 | loss: 0.25981 | time elapsed: 5.76h | time left: 10.24h
batch  51800 | examples/s: 28.16 | loss: 0.28579 | time elapsed: 5.77h | time left: 10.23h
batch  51900 | examples/s: 32.44 | loss: 0.28477 | time elapsed: 5.78h | time left: 10.22h
batch  52000 | examples/s: 32.94 | loss: 0.30794 | time elapsed: 5.79h | time left: 10.20h
batch  52100 | examples/s: 29.17 | loss: 0.32862 | time elapsed: 5.80h | time left: 10.19h
batch  52200 | examples/s: 32.90 | loss: 0.30807 | time elapsed: 5.81h | time left: 10.18h
batch  52300 | examples/s: 32.76 | loss: 0.29842 | time elapsed: 5.83h | time left: 10.17h
batch  52400 | examples/s: 27.76 | loss: 0.29109 | time elapsed: 5.84h | time left: 10.16h
batch  52500 | examples/s: 35.36 | loss: 0.30999 | time elapsed: 5.85h | time left: 10.15h
batch  52600 | examples/s: 29.07 | loss: 0.29877 | time elapsed: 5.86h | time left: 10.14h
batch  52700 | examples/s: 33.02 | loss: 0.29283 | time elapsed: 5.87h | time left: 10.12h
batch  52800 | examples/s: 32.80 | loss: 0.28694 | time elapsed: 5.88h | time left: 10.11h
batch  52900 | examples/s: 33.12 | loss: 0.29350 | time elapsed: 5.89h | time left: 10.10h
batch  53000 | examples/s: 28.77 | loss: 0.28955 | time elapsed: 5.90h | time left: 10.09h
batch  53100 | examples/s: 33.26 | loss: 0.28575 | time elapsed: 5.91h | time left: 10.08h
batch  53200 | examples/s: 27.74 | loss: 0.28232 | time elapsed: 5.92h | time left: 10.07h
batch  53300 | examples/s: 33.40 | loss: 0.28915 | time elapsed: 5.94h | time left: 10.06h
batch  53400 | examples/s: 29.93 | loss: 0.28643 | time elapsed: 5.95h | time left: 10.05h
batch  53500 | examples/s: 27.63 | loss: 0.29171 | time elapsed: 5.96h | time left: 10.03h
batch  53600 | examples/s: 27.90 | loss: 0.28815 | time elapsed: 5.97h | time left: 10.02h
batch  53700 | examples/s: 28.73 | loss: 0.28334 | time elapsed: 5.98h | time left: 10.01h
batch  53800 | examples/s: 33.06 | loss: 0.28754 | time elapsed: 5.99h | time left: 10.00h
batch  53900 | examples/s: 23.41 | loss: 0.28049 | time elapsed: 6.00h | time left: 9.99h
batch  54000 | examples/s: 28.66 | loss: 0.28300 | time elapsed: 6.01h | time left: 9.98h
batch  54100 | examples/s: 33.04 | loss: 0.27767 | time elapsed: 6.02h | time left: 9.96h
batch  54200 | examples/s: 28.56 | loss: 0.28676 | time elapsed: 6.03h | time left: 9.95h
batch  54300 | examples/s: 32.90 | loss: 0.28165 | time elapsed: 6.05h | time left: 9.94h
batch  54400 | examples/s: 33.06 | loss: 0.28431 | time elapsed: 6.06h | time left: 9.93h
batch  54500 | examples/s: 31.55 | loss: 0.28700 | time elapsed: 6.07h | time left: 9.92h
epoch  18 | val loss: 0.33944 | time cost: 19.17 s |
batch  54600 | examples/s: 32.96 | loss: 0.28326 | time elapsed: 6.08h | time left: 9.92h
batch  54700 | examples/s: 28.73 | loss: 0.28294 | time elapsed: 6.09h | time left: 9.91h
batch  54800 | examples/s: 28.57 | loss: 0.27783 | time elapsed: 6.11h | time left: 9.89h
batch  54900 | examples/s: 34.49 | loss: 0.27572 | time elapsed: 6.12h | time left: 9.88h
batch  55000 | examples/s: 34.52 | loss: 0.27947 | time elapsed: 6.13h | time left: 9.87h
batch  55100 | examples/s: 26.32 | loss: 0.28270 | time elapsed: 6.14h | time left: 9.86h
batch  55200 | examples/s: 32.96 | loss: 0.28354 | time elapsed: 6.15h | time left: 9.85h
batch  55300 | examples/s: 33.10 | loss: 0.28814 | time elapsed: 6.16h | time left: 9.84h
