W0105 11:10:39.824003  9104 device_context.cc:447] Please NOTE: device: 0, GPU Compute Capability: 6.1, Driver API Version: 10.1, Runtime API Version: 10.1
batch  27600 | examples/s: 27.77 | loss: 0.55193 | time elapsed: 3.20h | time left: 13.17h
batch  27700 | examples/s: 26.60 | loss: 0.54568 | time elapsed: 3.21h | time left: 13.16h
batch  27800 | examples/s: 28.09 | loss: 0.52324 | time elapsed: 3.22h | time left: 13.15h
batch  27900 | examples/s: 26.37 | loss: 0.54287 | time elapsed: 3.23h | time left: 13.13h
batch  28000 | examples/s: 27.46 | loss: 0.55190 | time elapsed: 3.24h | time left: 13.12h
batch  28100 | examples/s: 27.88 | loss: 0.52904 | time elapsed: 3.26h | time left: 13.11h
batch  28200 | examples/s: 27.43 | loss: 0.55778 | time elapsed: 3.27h | time left: 13.10h
epoch   9 | val loss: 0.55467 | time cost: 19.70 s |
batch  28300 | examples/s: 26.89 | loss: 0.53381 | time elapsed: 3.29h | time left: 13.12h
batch  28400 | examples/s: 28.15 | loss: 0.54251 | time elapsed: 3.30h | time left: 13.10h
batch  28500 | examples/s: 27.66 | loss: 0.54879 | time elapsed: 3.31h | time left: 13.09h
batch  28600 | examples/s: 28.16 | loss: 0.54543 | time elapsed: 3.32h | time left: 13.08h
batch  28700 | examples/s: 26.92 | loss: 0.54069 | time elapsed: 3.33h | time left: 13.07h
batch  28800 | examples/s: 27.20 | loss: 0.53774 | time elapsed: 3.34h | time left: 13.05h
batch  28900 | examples/s: 27.72 | loss: 0.52464 | time elapsed: 3.35h | time left: 13.04h
batch  29000 | examples/s: 27.86 | loss: 0.52343 | time elapsed: 3.37h | time left: 13.03h
batch  29100 | examples/s: 27.57 | loss: 0.54460 | time elapsed: 3.38h | time left: 13.02h
batch  29200 | examples/s: 28.30 | loss: 0.53247 | time elapsed: 3.39h | time left: 13.00h
batch  29300 | examples/s: 28.11 | loss: 0.54299 | time elapsed: 3.40h | time left: 12.99h
batch  29400 | examples/s: 27.88 | loss: 0.55855 | time elapsed: 3.41h | time left: 12.98h
batch  29500 | examples/s: 27.89 | loss: 0.53500 | time elapsed: 3.42h | time left: 12.97h
batch  29600 | examples/s: 27.83 | loss: 0.53527 | time elapsed: 3.43h | time left: 12.95h
batch  29700 | examples/s: 28.27 | loss: 0.54673 | time elapsed: 3.45h | time left: 12.94h
batch  29800 | examples/s: 28.29 | loss: 0.52468 | time elapsed: 3.46h | time left: 12.93h
batch  29900 | examples/s: 27.94 | loss: 0.54091 | time elapsed: 3.47h | time left: 12.92h
batch  30000 | examples/s: 27.46 | loss: 0.53595 | time elapsed: 3.48h | time left: 12.90h
batch  30100 | examples/s: 28.12 | loss: 0.53742 | time elapsed: 3.49h | time left: 12.89h
batch  30200 | examples/s: 27.91 | loss: 0.54317 | time elapsed: 3.50h | time left: 12.88h
batch  30300 | examples/s: 28.24 | loss: 0.54872 | time elapsed: 3.51h | time left: 12.86h
batch  30400 | examples/s: 28.07 | loss: 0.54492 | time elapsed: 3.52h | time left: 12.85h
batch  30500 | examples/s: 28.14 | loss: 0.56244 | time elapsed: 3.54h | time left: 12.84h
batch  30600 | examples/s: 27.58 | loss: 0.54110 | time elapsed: 3.55h | time left: 12.83h
batch  30700 | examples/s: 26.83 | loss: 0.53740 | time elapsed: 3.56h | time left: 12.81h
batch  30800 | examples/s: 27.69 | loss: 0.54616 | time elapsed: 3.57h | time left: 12.80h
batch  30900 | examples/s: 27.76 | loss: 0.53993 | time elapsed: 3.58h | time left: 12.79h
batch  31000 | examples/s: 26.69 | loss: 0.55069 | time elapsed: 3.59h | time left: 12.78h
epoch  10 | val loss: 0.54693 | time cost: 19.51 s |
batch  31100 | examples/s: 27.42 | loss: 0.53400 | time elapsed: 3.61h | time left: 12.79h
batch  31200 | examples/s: 27.98 | loss: 0.53659 | time elapsed: 3.62h | time left: 12.77h
batch  31300 | examples/s: 27.79 | loss: 0.54275 | time elapsed: 3.63h | time left: 12.76h
batch  31400 | examples/s: 27.44 | loss: 0.53635 | time elapsed: 3.64h | time left: 12.75h
batch  31500 | examples/s: 27.83 | loss: 0.54994 | time elapsed: 3.66h | time left: 12.74h
batch  31600 | examples/s: 27.89 | loss: 0.53549 | time elapsed: 3.67h | time left: 12.72h
batch  31700 | examples/s: 26.99 | loss: 0.53266 | time elapsed: 3.68h | time left: 12.71h
batch  31800 | examples/s: 28.12 | loss: 0.53227 | time elapsed: 3.69h | time left: 12.70h
batch  31900 | examples/s: 28.06 | loss: 0.54250 | time elapsed: 3.70h | time left: 12.69h
batch  32000 | examples/s: 28.52 | loss: 0.53283 | time elapsed: 3.71h | time left: 12.67h
batch  32100 | examples/s: 27.76 | loss: 0.53259 | time elapsed: 3.72h | time left: 12.66h
batch  32200 | examples/s: 28.01 | loss: 0.54186 | time elapsed: 3.73h | time left: 12.65h
batch  32300 | examples/s: 27.83 | loss: 0.53105 | time elapsed: 3.75h | time left: 12.64h
batch  32400 | examples/s: 28.20 | loss: 0.53571 | time elapsed: 3.76h | time left: 12.62h
batch  32500 | examples/s: 26.71 | loss: 0.53986 | time elapsed: 3.77h | time left: 12.61h
batch  32600 | examples/s: 27.03 | loss: 0.54030 | time elapsed: 3.78h | time left: 12.60h
batch  32700 | examples/s: 28.05 | loss: 0.53717 | time elapsed: 3.79h | time left: 12.59h
batch  32800 | examples/s: 28.07 | loss: 0.53026 | time elapsed: 3.80h | time left: 12.57h
batch  32900 | examples/s: 28.12 | loss: 0.52282 | time elapsed: 3.81h | time left: 12.56h
batch  33000 | examples/s: 27.79 | loss: 0.53676 | time elapsed: 3.83h | time left: 12.55h
batch  33100 | examples/s: 27.49 | loss: 0.53392 | time elapsed: 3.84h | time left: 12.54h
batch  33200 | examples/s: 28.04 | loss: 0.52921 | time elapsed: 3.85h | time left: 12.53h
batch  33300 | examples/s: 27.89 | loss: 0.53921 | time elapsed: 3.86h | time left: 12.51h
batch  33400 | examples/s: 27.94 | loss: 0.52671 | time elapsed: 3.87h | time left: 12.50h
batch  33500 | examples/s: 26.65 | loss: 0.52910 | time elapsed: 3.88h | time left: 12.49h
batch  33600 | examples/s: 27.05 | loss: 0.52691 | time elapsed: 3.89h | time left: 12.48h
batch  33700 | examples/s: 28.03 | loss: 0.53484 | time elapsed: 3.91h | time left: 12.46h
batch  33800 | examples/s: 26.98 | loss: 0.53947 | time elapsed: 3.92h | time left: 12.45h
batch  33900 | examples/s: 26.39 | loss: 0.53383 | time elapsed: 3.93h | time left: 12.44h
epoch  11 | val loss: 0.54389 | time cost: 19.85 s |
batch  34000 | examples/s: 28.41 | loss: 0.53804 | time elapsed: 3.95h | time left: 12.45h
batch  34100 | examples/s: 27.99 | loss: 0.52940 | time elapsed: 3.96h | time left: 12.44h
batch  34200 | examples/s: 28.14 | loss: 0.54314 | time elapsed: 3.97h | time left: 12.42h
batch  34300 | examples/s: 27.06 | loss: 0.53740 | time elapsed: 3.98h | time left: 12.41h
batch  34400 | examples/s: 27.79 | loss: 0.53837 | time elapsed: 3.99h | time left: 12.40h
batch  34500 | examples/s: 27.30 | loss: 0.52681 | time elapsed: 4.00h | time left: 12.39h
batch  34600 | examples/s: 27.74 | loss: 0.54232 | time elapsed: 4.01h | time left: 12.37h
batch  34700 | examples/s: 27.65 | loss: 0.55458 | time elapsed: 4.03h | time left: 12.36h
batch  34800 | examples/s: 27.61 | loss: 0.54335 | time elapsed: 4.04h | time left: 12.35h
batch  34900 | examples/s: 28.08 | loss: 0.53055 | time elapsed: 4.05h | time left: 12.34h
batch  35000 | examples/s: 26.83 | loss: 0.52805 | time elapsed: 4.06h | time left: 12.33h
batch  35100 | examples/s: 27.62 | loss: 0.52866 | time elapsed: 4.07h | time left: 12.31h
batch  35200 | examples/s: 27.87 | loss: 0.54548 | time elapsed: 4.08h | time left: 12.30h
batch  35300 | examples/s: 27.22 | loss: 0.52658 | time elapsed: 4.09h | time left: 12.29h
batch  35400 | examples/s: 27.86 | loss: 0.52625 | time elapsed: 4.11h | time left: 12.28h
batch  35500 | examples/s: 28.70 | loss: 0.52249 | time elapsed: 4.12h | time left: 12.26h
batch  35600 | examples/s: 28.11 | loss: 0.51880 | time elapsed: 4.13h | time left: 12.25h
batch  35700 | examples/s: 28.13 | loss: 0.53723 | time elapsed: 4.14h | time left: 12.24h
batch  35800 | examples/s: 27.63 | loss: 0.53024 | time elapsed: 4.15h | time left: 12.23h
batch  35900 | examples/s: 27.64 | loss: 0.52222 | time elapsed: 4.16h | time left: 12.21h
batch  36000 | examples/s: 27.80 | loss: 0.53110 | time elapsed: 4.17h | time left: 12.20h
batch  36100 | examples/s: 27.93 | loss: 0.53316 | time elapsed: 4.18h | time left: 12.19h
batch  36200 | examples/s: 27.50 | loss: 0.52928 | time elapsed: 4.20h | time left: 12.18h
batch  36300 | examples/s: 28.05 | loss: 0.52257 | time elapsed: 4.21h | time left: 12.16h
batch  36400 | examples/s: 27.85 | loss: 0.53008 | time elapsed: 4.22h | time left: 12.15h
batch  36500 | examples/s: 26.96 | loss: 0.52333 | time elapsed: 4.23h | time left: 12.14h
batch  36600 | examples/s: 26.33 | loss: 0.51696 | time elapsed: 4.24h | time left: 12.13h
batch  36700 | examples/s: 26.88 | loss: 0.54559 | time elapsed: 4.25h | time left: 12.12h
epoch  12 | val loss: 0.53987 | time cost: 19.69 s |
batch  36800 | examples/s: 27.75 | loss: 0.52225 | time elapsed: 4.27h | time left: 12.12h
batch  36900 | examples/s: 28.14 | loss: 0.54262 | time elapsed: 4.28h | time left: 12.11h
batch  37000 | examples/s: 27.79 | loss: 0.51715 | time elapsed: 4.29h | time left: 12.10h
batch  37100 | examples/s: 27.63 | loss: 0.51906 | time elapsed: 4.31h | time left: 12.09h
batch  37200 | examples/s: 28.26 | loss: 0.52697 | time elapsed: 4.32h | time left: 12.07h
batch  37300 | examples/s: 27.79 | loss: 0.51640 | time elapsed: 4.33h | time left: 12.06h
batch  37400 | examples/s: 27.93 | loss: 0.53349 | time elapsed: 4.34h | time left: 12.05h
batch  37500 | examples/s: 28.20 | loss: 0.53589 | time elapsed: 4.35h | time left: 12.04h
batch  37600 | examples/s: 28.31 | loss: 0.53394 | time elapsed: 4.36h | time left: 12.03h
batch  37700 | examples/s: 28.07 | loss: 0.53590 | time elapsed: 4.37h | time left: 12.01h
batch  37800 | examples/s: 27.94 | loss: 0.53261 | time elapsed: 4.38h | time left: 12.00h
batch  37900 | examples/s: 27.45 | loss: 0.51571 | time elapsed: 4.40h | time left: 11.99h
batch  38000 | examples/s: 27.56 | loss: 0.53990 | time elapsed: 4.41h | time left: 11.98h
batch  38100 | examples/s: 27.98 | loss: 0.51508 | time elapsed: 4.42h | time left: 11.96h
batch  38200 | examples/s: 27.27 | loss: 0.53659 | time elapsed: 4.43h | time left: 11.95h
batch  38300 | examples/s: 28.07 | loss: 0.52050 | time elapsed: 4.44h | time left: 11.94h
batch  38400 | examples/s: 27.95 | loss: 0.53286 | time elapsed: 4.45h | time left: 11.93h
batch  38500 | examples/s: 27.27 | loss: 0.52913 | time elapsed: 4.46h | time left: 11.91h
batch  38600 | examples/s: 27.74 | loss: 0.52677 | time elapsed: 4.48h | time left: 11.90h
batch  38700 | examples/s: 28.14 | loss: 0.51739 | time elapsed: 4.49h | time left: 11.89h
batch  38800 | examples/s: 27.86 | loss: 0.53755 | time elapsed: 4.50h | time left: 11.88h
batch  38900 | examples/s: 28.25 | loss: 0.53478 | time elapsed: 4.51h | time left: 11.87h
batch  39000 | examples/s: 27.93 | loss: 0.52800 | time elapsed: 4.52h | time left: 11.85h
batch  39100 | examples/s: 27.43 | loss: 0.51833 | time elapsed: 4.53h | time left: 11.84h
batch  39200 | examples/s: 28.19 | loss: 0.54036 | time elapsed: 4.54h | time left: 11.83h
batch  39300 | examples/s: 27.63 | loss: 0.53033 | time elapsed: 4.56h | time left: 11.82h
batch  39400 | examples/s: 27.61 | loss: 0.52274 | time elapsed: 4.57h | time left: 11.80h
batch  39500 | examples/s: 28.07 | loss: 0.53059 | time elapsed: 4.58h | time left: 11.79h
epoch  13 | val loss: 0.54009 | time cost: 19.56 s |
batch  39600 | examples/s: 27.51 | loss: 0.51761 | time elapsed: 4.60h | time left: 11.80h
batch  39700 | examples/s: 28.15 | loss: 0.51548 | time elapsed: 4.61h | time left: 11.78h
batch  39800 | examples/s: 27.67 | loss: 0.52771 | time elapsed: 4.62h | time left: 11.77h
batch  39900 | examples/s: 27.93 | loss: 0.52854 | time elapsed: 4.63h | time left: 11.76h
batch  40000 | examples/s: 27.79 | loss: 0.51917 | time elapsed: 4.64h | time left: 11.75h
batch  40100 | examples/s: 27.57 | loss: 0.51784 | time elapsed: 4.65h | time left: 11.73h
batch  40200 | examples/s: 27.58 | loss: 0.51525 | time elapsed: 4.66h | time left: 11.72h
batch  40300 | examples/s: 27.84 | loss: 0.53196 | time elapsed: 4.68h | time left: 11.71h
batch  40400 | examples/s: 28.08 | loss: 0.52704 | time elapsed: 4.69h | time left: 11.70h
batch  40500 | examples/s: 27.00 | loss: 0.52040 | time elapsed: 4.70h | time left: 11.69h
batch  40600 | examples/s: 27.57 | loss: 0.53029 | time elapsed: 4.71h | time left: 11.67h
batch  40700 | examples/s: 26.99 | loss: 0.53528 | time elapsed: 4.72h | time left: 11.66h
batch  40800 | examples/s: 27.93 | loss: 0.52507 | time elapsed: 4.73h | time left: 11.65h
batch  40900 | examples/s: 27.84 | loss: 0.53774 | time elapsed: 4.74h | time left: 11.64h
batch  41000 | examples/s: 27.97 | loss: 0.55220 | time elapsed: 4.75h | time left: 11.63h
batch  41100 | examples/s: 25.34 | loss: 0.51517 | time elapsed: 4.77h | time left: 11.61h
batch  41200 | examples/s: 27.36 | loss: 0.52306 | time elapsed: 4.78h | time left: 11.60h
batch  41300 | examples/s: 27.39 | loss: 0.52237 | time elapsed: 4.79h | time left: 11.59h
batch  41400 | examples/s: 27.41 | loss: 0.53614 | time elapsed: 4.80h | time left: 11.58h
batch  41500 | examples/s: 26.33 | loss: 0.51571 | time elapsed: 4.81h | time left: 11.57h
batch  41600 | examples/s: 27.70 | loss: 0.52521 | time elapsed: 4.82h | time left: 11.55h
batch  41700 | examples/s: 25.93 | loss: 0.53407 | time elapsed: 4.83h | time left: 11.54h
batch  41800 | examples/s: 28.06 | loss: 0.51962 | time elapsed: 4.85h | time left: 11.53h
batch  41900 | examples/s: 27.64 | loss: 0.52884 | time elapsed: 4.86h | time left: 11.52h
batch  42000 | examples/s: 28.27 | loss: 0.51925 | time elapsed: 4.87h | time left: 11.51h
batch  42100 | examples/s: 28.31 | loss: 0.52827 | time elapsed: 4.88h | time left: 11.49h
batch  42200 | examples/s: 28.01 | loss: 0.51438 | time elapsed: 4.89h | time left: 11.48h
batch  42300 | examples/s: 28.15 | loss: 0.51487 | time elapsed: 4.90h | time left: 11.47h
epoch  14 | val loss: 0.53422 | time cost: 19.63 s |
batch  42400 | examples/s: 28.20 | loss: 0.50855 | time elapsed: 4.92h | time left: 11.47h
batch  42500 | examples/s: 28.08 | loss: 0.52283 | time elapsed: 4.93h | time left: 11.46h
batch  42600 | examples/s: 27.48 | loss: 0.52835 | time elapsed: 4.94h | time left: 11.45h
batch  42700 | examples/s: 28.09 | loss: 0.51780 | time elapsed: 4.95h | time left: 11.43h
batch  42800 | examples/s: 27.43 | loss: 0.52930 | time elapsed: 4.97h | time left: 11.42h
batch  42900 | examples/s: 27.51 | loss: 0.52922 | time elapsed: 4.98h | time left: 11.41h
batch  43000 | examples/s: 27.13 | loss: 0.51555 | time elapsed: 4.99h | time left: 11.40h
batch  43100 | examples/s: 27.93 | loss: 0.52610 | time elapsed: 5.00h | time left: 11.39h
batch  43200 | examples/s: 27.83 | loss: 0.52345 | time elapsed: 5.01h | time left: 11.37h
batch  43300 | examples/s: 27.91 | loss: 0.51661 | time elapsed: 5.02h | time left: 11.36h
batch  43400 | examples/s: 28.30 | loss: 0.53383 | time elapsed: 5.03h | time left: 11.35h
batch  43500 | examples/s: 28.27 | loss: 0.52948 | time elapsed: 5.05h | time left: 11.34h
batch  43600 | examples/s: 28.22 | loss: 0.52569 | time elapsed: 5.06h | time left: 11.32h
batch  43700 | examples/s: 25.69 | loss: 0.51718 | time elapsed: 5.07h | time left: 11.31h
batch  43800 | examples/s: 28.05 | loss: 0.52151 | time elapsed: 5.08h | time left: 11.30h
batch  43900 | examples/s: 28.11 | loss: 0.52034 | time elapsed: 5.09h | time left: 11.29h
batch  44000 | examples/s: 28.43 | loss: 0.51299 | time elapsed: 5.10h | time left: 11.28h
batch  44100 | examples/s: 27.37 | loss: 0.51152 | time elapsed: 5.11h | time left: 11.26h
batch  44200 | examples/s: 28.11 | loss: 0.52392 | time elapsed: 5.12h | time left: 11.25h
batch  44300 | examples/s: 27.25 | loss: 0.51885 | time elapsed: 5.14h | time left: 11.24h
batch  44400 | examples/s: 27.74 | loss: 0.52187 | time elapsed: 5.15h | time left: 11.23h
batch  44500 | examples/s: 28.10 | loss: 0.51310 | time elapsed: 5.16h | time left: 11.22h
batch  44600 | examples/s: 27.36 | loss: 0.52877 | time elapsed: 5.17h | time left: 11.21h
batch  44700 | examples/s: 28.03 | loss: 0.52047 | time elapsed: 5.18h | time left: 11.19h
batch  44800 | examples/s: 28.30 | loss: 0.51893 | time elapsed: 5.19h | time left: 11.18h
batch  44900 | examples/s: 27.37 | loss: 0.51653 | time elapsed: 5.21h | time left: 11.17h
batch  45000 | examples/s: 26.93 | loss: 0.52179 | time elapsed: 5.22h | time left: 11.16h
batch  45100 | examples/s: 27.73 | loss: 0.51898 | time elapsed: 5.23h | time left: 11.15h
batch  45200 | examples/s: 28.09 | loss: 0.53222 | time elapsed: 5.24h | time left: 11.13h
epoch  15 | val loss: 0.53333 | time cost: 19.50 s |
batch  45300 | examples/s: 27.46 | loss: 0.52792 | time elapsed: 5.26h | time left: 11.14h
batch  45400 | examples/s: 28.19 | loss: 0.51391 | time elapsed: 5.27h | time left: 11.12h
batch  45500 | examples/s: 28.23 | loss: 0.52738 | time elapsed: 5.28h | time left: 11.11h
batch  45600 | examples/s: 27.32 | loss: 0.51131 | time elapsed: 5.29h | time left: 11.10h
batch  45700 | examples/s: 27.51 | loss: 0.52980 | time elapsed: 5.30h | time left: 11.09h
batch  45800 | examples/s: 28.01 | loss: 0.52938 | time elapsed: 5.31h | time left: 11.08h
batch  45900 | examples/s: 27.43 | loss: 0.53064 | time elapsed: 5.33h | time left: 11.06h
batch  46000 | examples/s: 28.01 | loss: 0.50920 | time elapsed: 5.34h | time left: 11.05h
batch  46100 | examples/s: 27.77 | loss: 0.51735 | time elapsed: 5.35h | time left: 11.04h
batch  46200 | examples/s: 26.90 | loss: 0.53017 | time elapsed: 5.36h | time left: 11.03h
batch  46300 | examples/s: 28.19 | loss: 0.51587 | time elapsed: 5.37h | time left: 11.02h
batch  46400 | examples/s: 27.83 | loss: 0.50926 | time elapsed: 5.38h | time left: 11.00h
batch  46500 | examples/s: 27.83 | loss: 0.52442 | time elapsed: 5.39h | time left: 10.99h
batch  46600 | examples/s: 27.78 | loss: 0.52352 | time elapsed: 5.41h | time left: 10.98h
batch  46700 | examples/s: 28.27 | loss: 0.51250 | time elapsed: 5.42h | time left: 10.97h
batch  46800 | examples/s: 27.32 | loss: 0.52371 | time elapsed: 5.43h | time left: 10.95h
batch  46900 | examples/s: 28.33 | loss: 0.52143 | time elapsed: 5.44h | time left: 10.94h
batch  47000 | examples/s: 27.90 | loss: 0.52227 | time elapsed: 5.45h | time left: 10.93h
batch  47100 | examples/s: 28.03 | loss: 0.51485 | time elapsed: 5.46h | time left: 10.92h
batch  47200 | examples/s: 27.96 | loss: 0.50525 | time elapsed: 5.47h | time left: 10.91h
batch  47300 | examples/s: 27.96 | loss: 0.51151 | time elapsed: 5.48h | time left: 10.89h
batch  47400 | examples/s: 28.02 | loss: 0.51372 | time elapsed: 5.50h | time left: 10.88h
batch  47500 | examples/s: 28.23 | loss: 0.52551 | time elapsed: 5.51h | time left: 10.87h
batch  47600 | examples/s: 27.84 | loss: 0.51207 | time elapsed: 5.52h | time left: 10.86h
batch  47700 | examples/s: 27.49 | loss: 0.51506 | time elapsed: 5.53h | time left: 10.85h
batch  47800 | examples/s: 28.15 | loss: 0.51462 | time elapsed: 5.54h | time left: 10.83h
batch  47900 | examples/s: 28.25 | loss: 0.52378 | time elapsed: 5.55h | time left: 10.82h
batch  48000 | examples/s: 28.33 | loss: 0.51523 | time elapsed: 5.56h | time left: 10.81h
epoch  16 | val loss: 0.53711 | time cost: 20.19 s |
batch  48100 | examples/s: 26.62 | loss: 0.50584 | time elapsed: 5.58h | time left: 10.81h
batch  48200 | examples/s: 27.34 | loss: 0.53242 | time elapsed: 5.59h | time left: 10.80h
batch  48300 | examples/s: 27.77 | loss: 0.52075 | time elapsed: 5.60h | time left: 10.79h
batch  48400 | examples/s: 27.98 | loss: 0.51521 | time elapsed: 5.62h | time left: 10.77h
batch  48500 | examples/s: 27.42 | loss: 0.50507 | time elapsed: 5.63h | time left: 10.76h
batch  48600 | examples/s: 27.98 | loss: 0.51472 | time elapsed: 5.64h | time left: 10.75h
batch  48700 | examples/s: 26.86 | loss: 0.52235 | time elapsed: 5.65h | time left: 10.74h
batch  48800 | examples/s: 28.01 | loss: 0.51939 | time elapsed: 5.66h | time left: 10.73h
batch  48900 | examples/s: 27.69 | loss: 0.52069 | time elapsed: 5.67h | time left: 10.71h
batch  49000 | examples/s: 27.97 | loss: 0.51234 | time elapsed: 5.68h | time left: 10.70h
batch  49100 | examples/s: 27.42 | loss: 0.50962 | time elapsed: 5.70h | time left: 10.69h
batch  49200 | examples/s: 27.51 | loss: 0.52320 | time elapsed: 5.71h | time left: 10.68h
batch  49300 | examples/s: 25.94 | loss: 0.51152 | time elapsed: 5.72h | time left: 10.67h
batch  49400 | examples/s: 27.52 | loss: 0.50333 | time elapsed: 5.73h | time left: 10.65h
batch  49500 | examples/s: 27.25 | loss: 0.51375 | time elapsed: 5.74h | time left: 10.64h
batch  49600 | examples/s: 28.26 | loss: 0.52081 | time elapsed: 5.75h | time left: 10.63h
batch  49700 | examples/s: 28.39 | loss: 0.51452 | time elapsed: 5.77h | time left: 10.62h
batch  49800 | examples/s: 27.97 | loss: 0.53214 | time elapsed: 5.78h | time left: 10.61h
batch  49900 | examples/s: 28.19 | loss: 0.51571 | time elapsed: 5.79h | time left: 10.60h
batch  50000 | examples/s: 28.42 | loss: 0.52816 | time elapsed: 5.80h | time left: 10.58h
batch  50100 | examples/s: 27.20 | loss: 0.50946 | time elapsed: 5.81h | time left: 10.57h
batch  50200 | examples/s: 28.21 | loss: 0.50901 | time elapsed: 5.82h | time left: 10.56h
batch  50300 | examples/s: 28.24 | loss: 0.50987 | time elapsed: 5.83h | time left: 10.55h
batch  50400 | examples/s: 27.98 | loss: 0.52336 | time elapsed: 5.84h | time left: 10.54h
batch  50500 | examples/s: 27.58 | loss: 0.51836 | time elapsed: 5.86h | time left: 10.52h
batch  50600 | examples/s: 27.73 | loss: 0.52765 | time elapsed: 5.87h | time left: 10.51h
batch  50700 | examples/s: 27.63 | loss: 0.52055 | time elapsed: 5.88h | time left: 10.50h
batch  50800 | examples/s: 28.26 | loss: 0.51764 | time elapsed: 5.89h | time left: 10.49h
epoch  17 | val loss: 0.52733 | time cost: 19.66 s |
batch  50900 | examples/s: 26.57 | loss: 0.52160 | time elapsed: 5.91h | time left: 10.49h
batch  51000 | examples/s: 27.97 | loss: 0.49834 | time elapsed: 5.92h | time left: 10.47h
batch  51100 | examples/s: 27.88 | loss: 0.50669 | time elapsed: 5.93h | time left: 10.46h
batch  51200 | examples/s: 28.01 | loss: 0.51220 | time elapsed: 5.94h | time left: 10.45h
batch  51300 | examples/s: 27.75 | loss: 0.52103 | time elapsed: 5.95h | time left: 10.44h
batch  51400 | examples/s: 27.72 | loss: 0.50662 | time elapsed: 5.96h | time left: 10.43h
batch  51500 | examples/s: 28.24 | loss: 0.51784 | time elapsed: 5.98h | time left: 10.41h
batch  51600 | examples/s: 27.89 | loss: 0.52456 | time elapsed: 5.99h | time left: 10.40h
batch  51700 | examples/s: 28.30 | loss: 0.51074 | time elapsed: 6.00h | time left: 10.39h
batch  51800 | examples/s: 27.27 | loss: 0.50222 | time elapsed: 6.01h | time left: 10.38h
batch  51900 | examples/s: 27.64 | loss: 0.51160 | time elapsed: 6.02h | time left: 10.37h
batch  52000 | examples/s: 27.14 | loss: 0.52286 | time elapsed: 6.03h | time left: 10.35h
batch  52100 | examples/s: 28.38 | loss: 0.52951 | time elapsed: 6.04h | time left: 10.34h
batch  52200 | examples/s: 28.04 | loss: 0.51418 | time elapsed: 6.06h | time left: 10.33h
batch  52300 | examples/s: 26.89 | loss: 0.52524 | time elapsed: 6.07h | time left: 10.32h
batch  52400 | examples/s: 28.24 | loss: 0.50235 | time elapsed: 6.08h | time left: 10.31h
batch  52500 | examples/s: 28.30 | loss: 0.51285 | time elapsed: 6.09h | time left: 10.29h
batch  52600 | examples/s: 27.83 | loss: 0.51598 | time elapsed: 6.10h | time left: 10.28h
batch  52700 | examples/s: 28.22 | loss: 0.50684 | time elapsed: 6.11h | time left: 10.27h
batch  52800 | examples/s: 27.82 | loss: 0.52414 | time elapsed: 6.12h | time left: 10.26h
batch  52900 | examples/s: 27.96 | loss: 0.50575 | time elapsed: 6.14h | time left: 10.25h
batch  53000 | examples/s: 27.13 | loss: 0.50867 | time elapsed: 6.15h | time left: 10.24h
batch  53100 | examples/s: 28.20 | loss: 0.51243 | time elapsed: 6.16h | time left: 10.22h
batch  53200 | examples/s: 27.44 | loss: 0.50167 | time elapsed: 6.17h | time left: 10.21h
batch  53300 | examples/s: 28.14 | loss: 0.50336 | time elapsed: 6.18h | time left: 10.20h
batch  53400 | examples/s: 27.31 | loss: 0.52239 | time elapsed: 6.19h | time left: 10.19h
batch  53500 | examples/s: 27.96 | loss: 0.52274 | time elapsed: 6.20h | time left: 10.18h
batch  53600 | examples/s: 28.05 | loss: 0.52030 | time elapsed: 6.22h | time left: 10.16h
epoch  18 | val loss: 0.53123 | time cost: 19.95 s |
batch  53700 | examples/s: 27.54 | loss: 0.50561 | time elapsed: 6.23h | time left: 10.16h
batch  53800 | examples/s: 26.16 | loss: 0.50138 | time elapsed: 6.24h | time left: 10.15h
batch  53900 | examples/s: 26.36 | loss: 0.50923 | time elapsed: 6.26h | time left: 10.14h
batch  54000 | examples/s: 28.04 | loss: 0.51058 | time elapsed: 6.27h | time left: 10.13h
batch  54100 | examples/s: 26.97 | loss: 0.50579 | time elapsed: 6.28h | time left: 10.11h
batch  54200 | examples/s: 27.70 | loss: 0.50768 | time elapsed: 6.29h | time left: 10.10h
batch  54300 | examples/s: 27.92 | loss: 0.50967 | time elapsed: 6.30h | time left: 10.09h
batch  54400 | examples/s: 27.69 | loss: 0.51356 | time elapsed: 6.31h | time left: 10.08h
batch  54500 | examples/s: 28.02 | loss: 0.51951 | time elapsed: 6.32h | time left: 10.07h
batch  54600 | examples/s: 26.26 | loss: 0.51696 | time elapsed: 6.34h | time left: 10.06h
batch  54700 | examples/s: 27.16 | loss: 0.52234 | time elapsed: 6.35h | time left: 10.04h
batch  54800 | examples/s: 27.67 | loss: 0.51817 | time elapsed: 6.36h | time left: 10.03h
batch  54900 | examples/s: 27.59 | loss: 0.50741 | time elapsed: 6.37h | time left: 10.02h
batch  55000 | examples/s: 27.17 | loss: 0.50430 | time elapsed: 6.38h | time left: 10.01h
batch  55100 | examples/s: 26.14 | loss: 0.52161 | time elapsed: 6.39h | time left: 10.00h
batch  55200 | examples/s: 27.28 | loss: 0.51475 | time elapsed: 6.40h | time left: 9.98h
batch  55300 | examples/s: 27.71 | loss: 0.49438 | time elapsed: 6.42h | time left: 9.97h
